site,label,biome,biome_group,family,n_obs_family,param,shapley_dfs
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_12C,3,f_a_to_s,0.09952610643230121
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_12C,3,f_s_to_p,0.16113345927968525
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_12C,3,tau_active,0.2562740872457408
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_12C,3,tau_passive,0.23544270226686972
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_12C,3,tau_slow,0.346901618032499
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_14C,3,f_a_to_s,2.3664897084335796e-09
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_14C,3,f_s_to_p,1.6374071437027002e-09
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_14C,3,tau_active,4.135009471216767e-07
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_14C,3,tau_passive,2.3957184336113286e-09
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,fraction_14C,3,tau_slow,1.9017127154164294e-09
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,resp_14C,0,f_a_to_s,0.0
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,resp_14C,0,f_s_to_p,0.0
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,resp_14C,0,tau_active,0.0
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,resp_14C,0,tau_passive,0.0
CA_Mollisol,CA Mollisol (FluxCom fallback),Mediterranean coastal grassland,grassland_mediterranean,resp_14C,0,tau_slow,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,C_stocks,1,f_a_to_s,0.22687216102004581
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,C_stocks,1,f_s_to_p,0.05173963342471908
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,C_stocks,1,tau_active,0.05691727795116533
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,C_stocks,1,tau_passive,0.0804800923626384
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,C_stocks,1,tau_slow,0.16088584690486812
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,ER_annual,3,f_a_to_s,1.548566113406248e-06
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,ER_annual,3,f_s_to_p,9.080389489458903e-08
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,ER_annual,3,tau_active,3.80329895122564e-05
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,ER_annual,3,tau_passive,1.3247685199246738e-07
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,ER_annual,3,tau_slow,7.05065844794633e-07
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,bulk_14C,1,f_a_to_s,0.009339729425166943
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,bulk_14C,1,f_s_to_p,0.15543837506820454
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,bulk_14C,1,tau_active,0.04675892791506269
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,bulk_14C,1,tau_passive,0.20534916376883153
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,bulk_14C,1,tau_slow,0.10227666468561943
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_12C,0,f_a_to_s,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_12C,0,f_s_to_p,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_12C,0,tau_active,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_12C,0,tau_passive,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_12C,0,tau_slow,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_14C,0,f_a_to_s,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_14C,0,f_s_to_p,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_14C,0,tau_active,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_14C,0,tau_passive,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,fraction_14C,0,tau_slow,0.0
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,resp_14C,1,f_a_to_s,0.15124299701821406
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,resp_14C,1,f_s_to_p,0.03148705734307333
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,resp_14C,1,tau_active,0.015417344119005973
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,resp_14C,1,tau_passive,0.01141476134140804
CZ_1964burn_NSA,1964 burn NSA (CA-NS4),boreal wet forest/fire chronosequence,boreal,resp_14C,1,tau_slow,0.003696323843345042
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,C_stocks,1,f_a_to_s,0.11585876786267721
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,C_stocks,1,f_s_to_p,0.03006680542580262
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,C_stocks,1,tau_active,0.08754726033575769
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,C_stocks,1,tau_passive,0.03676243663244949
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,C_stocks,1,tau_slow,0.04830534663395737
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,ER_annual,2,f_a_to_s,0.0006743515881014169
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,ER_annual,2,f_s_to_p,4.495408372041052e-05
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,ER_annual,2,tau_active,0.02238577385130554
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,ER_annual,2,tau_passive,5.211449842014636e-05
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,ER_annual,2,tau_slow,0.00011708782451796417
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,bulk_14C,1,f_a_to_s,0.033717245640220266
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,bulk_14C,1,f_s_to_p,0.07710877253840023
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,bulk_14C,1,tau_active,0.07999642558559407
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,bulk_14C,1,tau_passive,0.09695590753102044
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,bulk_14C,1,tau_slow,0.004902588834517298
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_12C,0,f_a_to_s,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_12C,0,f_s_to_p,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_12C,0,tau_active,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_12C,0,tau_passive,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_12C,0,tau_slow,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_14C,0,f_a_to_s,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_14C,0,f_s_to_p,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_14C,0,tau_active,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_14C,0,tau_passive,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,fraction_14C,0,tau_slow,0.0
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,resp_14C,1,f_a_to_s,0.05897543979168564
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,resp_14C,1,f_s_to_p,0.0019378545596480674
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,resp_14C,1,tau_active,0.05198514692523799
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,resp_14C,1,tau_passive,0.001201283611974853
CZ_Old_Black_Spruce,Old Black Spruce (CA-NS1),boreal forest,boreal,resp_14C,1,tau_slow,0.00022715673348194793
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,C_stocks,1,f_a_to_s,0.130038041805382
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,C_stocks,1,f_s_to_p,0.05121735768550009
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,C_stocks,1,tau_active,0.05698827118306854
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,C_stocks,1,tau_passive,0.1873058717363129
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,C_stocks,1,tau_slow,0.22225594938674187
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,ER_annual,13,f_a_to_s,0.0056305495044519345
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,ER_annual,13,f_s_to_p,0.00031535394111485346
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,ER_annual,13,tau_active,0.060130547840365166
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,ER_annual,13,tau_passive,0.0005256164641445602
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,ER_annual,13,tau_slow,0.0020380496375695697
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,bulk_14C,1,f_a_to_s,0.021100942589806264
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,bulk_14C,1,f_s_to_p,0.11074928806727655
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,bulk_14C,1,tau_active,0.03285005915124177
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,bulk_14C,1,tau_passive,0.29032374597038774
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,bulk_14C,1,tau_slow,0.14909766186920226
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_12C,0,f_a_to_s,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_12C,0,f_s_to_p,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_12C,0,tau_active,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_12C,0,tau_passive,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_12C,0,tau_slow,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_14C,0,f_a_to_s,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_14C,0,f_s_to_p,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_14C,0,tau_active,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_14C,0,tau_passive,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,fraction_14C,0,tau_slow,0.0
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,resp_14C,12,f_a_to_s,0.4187859934299206
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,resp_14C,12,f_s_to_p,0.3241010715612084
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,resp_14C,12,tau_active,0.2169531355793466
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,resp_14C,12,tau_passive,0.09720723915507967
EML,Eight Mile Lake (US-EML),tundra/permafrost,arctic_permafrost,resp_14C,12,tau_slow,0.03297655195687983
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,C_stocks,1,f_a_to_s,0.09691231915897533
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,C_stocks,1,f_s_to_p,0.024365645274244514
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,C_stocks,1,tau_active,0.09423345390856558
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,C_stocks,1,tau_passive,0.036690557069596064
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,C_stocks,1,tau_slow,0.05589712045204943
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,ER_annual,0,f_a_to_s,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,ER_annual,0,f_s_to_p,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,ER_annual,0,tau_active,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,ER_annual,0,tau_passive,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,ER_annual,0,tau_slow,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,bulk_14C,1,f_a_to_s,0.038088211070056
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,bulk_14C,1,f_s_to_p,0.23890783895101692
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,bulk_14C,1,tau_active,0.10704267770545565
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,bulk_14C,1,tau_passive,0.38882983731666915
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,bulk_14C,1,tau_slow,0.08745860202963074
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_12C,0,f_a_to_s,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_12C,0,f_s_to_p,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_12C,0,tau_active,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_12C,0,tau_passive,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_12C,0,tau_slow,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_14C,0,f_a_to_s,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_14C,0,f_s_to_p,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_14C,0,tau_active,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_14C,0,tau_passive,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,fraction_14C,0,tau_slow,0.0
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,resp_14C,3,f_a_to_s,0.21581061483065758
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,resp_14C,3,f_s_to_p,0.0606755899444255
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,resp_14C,3,tau_active,0.11351977965282922
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,resp_14C,3,tau_passive,0.05181979303437628
FLONA,Santarém FLONA (BR-Sa3),tropical moist forest,tropical,resp_14C,3,tau_slow,0.014056711661900204
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,C_stocks,1,f_a_to_s,0.20032318397737758
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,C_stocks,1,f_s_to_p,0.12667251732305174
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,C_stocks,1,tau_active,0.08091042693102764
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,C_stocks,1,tau_passive,0.18464261073805477
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,C_stocks,1,tau_slow,0.04092316291324539
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,ER_annual,1,f_a_to_s,7.600849335480068e-06
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,ER_annual,1,f_s_to_p,5.418308845863886e-07
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,ER_annual,1,tau_active,0.00012529938392695234
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,ER_annual,1,tau_passive,8.044923653722668e-07
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,ER_annual,1,tau_slow,4.070296289091462e-07
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,bulk_14C,0,f_a_to_s,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,bulk_14C,0,f_s_to_p,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,bulk_14C,0,tau_active,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,bulk_14C,0,tau_passive,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,bulk_14C,0,tau_slow,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_12C,3,f_a_to_s,0.1145185402881997
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_12C,3,f_s_to_p,0.16293554626921303
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_12C,3,tau_active,0.3249289711093154
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_12C,3,tau_passive,0.23750107149327548
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_12C,3,tau_slow,0.3269901290975899
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_14C,3,f_a_to_s,4.9093418120675685e-09
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_14C,3,f_s_to_p,3.4357096080560938e-09
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_14C,3,tau_active,3.875633419325133e-07
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_14C,3,tau_passive,5.008280295440599e-09
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,fraction_14C,3,tau_slow,7.552918532944704e-08
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,resp_14C,0,f_a_to_s,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,resp_14C,0,f_s_to_p,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,resp_14C,0,tau_active,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,resp_14C,0,tau_passive,0.0
HI_Andisol,HI Andisol (FluxCom fallback),tropical volcanic Andisol forest,tropical,resp_14C,0,tau_slow,0.0
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,C_stocks,1,f_a_to_s,0.0486103576367606
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,C_stocks,1,f_s_to_p,0.012182984952643819
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,C_stocks,1,tau_active,0.006806900657696067
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,C_stocks,1,tau_passive,0.006928049384275663
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,C_stocks,1,tau_slow,0.18115944546491836
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,ER_annual,17,f_a_to_s,0.13440166951002447
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,ER_annual,17,f_s_to_p,0.010054346152306132
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,ER_annual,17,tau_active,0.21384157462668985
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,ER_annual,17,tau_passive,0.008651861552153028
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,ER_annual,17,tau_slow,0.00853142237059352
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,bulk_14C,1,f_a_to_s,0.009049441554312566
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,bulk_14C,1,f_s_to_p,0.08433235750987447
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_active,0.032681083129223555
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_passive,0.13068144456502379
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,bulk_14C,1,tau_slow,0.20539930184242988
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_12C,4,f_a_to_s,0.10255654250500763
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_12C,4,f_s_to_p,0.20887019913522697
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_12C,4,tau_active,0.24734321697707962
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_12C,4,tau_passive,0.21366786417940584
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_12C,4,tau_slow,0.016737705030692388
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_14C,5,f_a_to_s,0.003002126521307594
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_14C,5,f_s_to_p,0.005359052488067988
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_14C,5,tau_active,0.038824346649396935
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_14C,5,tau_passive,0.03846521327462405
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,fraction_14C,5,tau_slow,0.04754601677650057
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,resp_14C,33,f_a_to_s,0.47166467581577975
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,resp_14C,33,f_s_to_p,0.190476589393319
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,resp_14C,33,tau_active,0.16314691720917654
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,resp_14C,33,tau_passive,0.006683436731967816
Harvard Forest,Harvard Forest (US-Ha1),temperate deciduous forest,temperate_forest,resp_14C,33,tau_slow,0.019147581458762053
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,C_stocks,1,f_a_to_s,0.25815316532172755
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,C_stocks,1,f_s_to_p,0.01942183359134395
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,C_stocks,1,tau_active,0.014285771907333576
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,C_stocks,1,tau_passive,0.02699935078162238
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,C_stocks,1,tau_slow,0.4225182466565023
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,ER_annual,20,f_a_to_s,0.26120047887611775
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,ER_annual,20,f_s_to_p,0.030685217080828348
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,ER_annual,20,tau_active,0.39025822097795876
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,ER_annual,20,tau_passive,0.044741628918023954
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,ER_annual,20,tau_slow,0.06393630212096882
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,bulk_14C,5,f_a_to_s,0.009219244901625618
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,bulk_14C,5,f_s_to_p,0.05395366737535658
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,bulk_14C,5,tau_active,0.006153796479322565
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,bulk_14C,5,tau_passive,0.07628339364860508
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,bulk_14C,5,tau_slow,0.10782737359097355
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_12C,8,f_a_to_s,0.1332989223475253
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_12C,8,f_s_to_p,0.22724741733151646
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_12C,8,tau_active,0.09028437340552402
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_12C,8,tau_passive,0.31423045878151745
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_12C,8,tau_slow,0.047289295751521576
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_14C,9,f_a_to_s,0.10674787929453561
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_14C,9,f_s_to_p,0.025377665405945642
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_14C,9,tau_active,0.39357839206408957
Howland Forest,Howland Forest (US-Ho1),temperate coniferous forest,temperate_forest,fraction_14C,9,tau_passive,0.03768261286671111
